link_key,observed,counts,capacity [veh],tt_ff [min],speed_ff[mi/hr],inrix_id,pems_ids,link_type,id,rhoj,lane,ff_speed,length,alpha,beta,tf,k,inrix_id,speed_avg,speed_ref_avg,speed_hist_avg,tt_avg,speed_max,speed_sd,speed_cv,speed_hist_sd,speed_ref_sd,tt_sd,tt_var,tt_cv,road_closures,median_inc,median_age,incidents,bus_stops,intersections,date,hour,tf_inrix
"(914, 1474, '0')",0,,1800.000,0.221,40,400073362,[],LWRLK,2106,200.000,2,40,0.147,0.150,4.000,0.221,1800.000,400073362.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,41.694,33.600,0,0,1,2019-10-27,17,0.221
"(1473, 1475, '0')",0,,1800.000,0.254,40,1626752702,[],LWRLK,3360,200.000,2,40,0.169,0.150,4.000,0.254,1800.000,1626752702.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,41.694,33.600,5,0,2,2019-10-27,17,0.254
"(915, 1475, '0')",0,,1800.000,0.256,40,1626752720,[],LWRLK,2107,200.000,2,40,0.170,0.150,4.000,0.256,1800.000,1626752720.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,41.694,33.600,0,0,0,2019-10-27,17,0.256
"(92, 1473, '0')",0,,1800.000,0.122,30,1626686706,[],LWRLK,274,180.000,1,30,0.061,0.150,4.000,0.122,1800.000,1626686706.000,68.195,64.001,67.108,0.522,69.594,1.061,0.016,0.000,0.000,0.005,0.000,0.016,0.000,41.694,33.600,0,0,0,2019-10-27,17,0.053
"(94, 1473, '0')",0,,1800.000,0.122,30,,[],LWRLK,276,180.000,1,30,0.061,0.150,4.000,0.122,1800.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,41.694,33.600,0,0,0,2019-10-27,17,0.122
"(1474, 1473, '0')",0,,1800.000,0.226,40,400073362,[],LWRLK,3362,200.000,2,40,0.151,0.150,4.000,0.226,1800.000,400073362.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,41.694,33.600,0,0,1,2019-10-27,17,0.226
"(1475, 1473, '0')",0,,1800.000,0.254,40,1626752720,[],LWRLK,3363,200.000,2,40,0.169,0.150,4.000,0.254,1800.000,1626752720.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,41.694,33.600,5,0,2,2019-10-27,17,0.254
"(92, 1610, '0')",0,,inf,0.000,99999,,[],PQULK,278,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-27,17,0.000
"(94, 1611, '0')",0,,inf,0.000,99999,,[],PQULK,281,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-27,17,0.000
"(115, 45, '0')",1,796.500,1800.000,0.077,60,1626700885,"[601218, 602218]",LWRLK,279,200.000,1,60,0.077,0.150,4.000,0.077,1800.000,1626700885.000,68.195,62.137,70.215,0.195,68.972,0.595,0.008,0.000,0.000,0.010,0.000,0.008,0.000,36.974,29.000,10,0,0,2019-10-27,17,0.067
"(131, 45, '0')",1,1375.000,2400.000,0.442,65,1626700885,[601218],LWRLK,328,200.000,3,65,0.479,0.150,4.000,0.442,2400.000,1626700885.000,68.195,62.137,70.215,0.195,68.972,0.595,0.008,0.000,0.000,0.010,0.000,0.008,0.000,24.821,46.000,7,0,1,2019-10-27,17,0.417
"(1353, 112, '0')",0,,1800.000,0.122,30,,[],LWRLK,282,180.000,1,30,0.061,0.150,4.000,0.122,1800.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,41.694,33.600,0,0,1,2019-10-27,17,0.122
"(625, 112, '0')",0,,inf,0.000,99999,,[],PQULK,288,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-27,17,0.000
"(1353, 113, '0')",0,,1800.000,0.122,30,,[],LWRLK,284,180.000,1,30,0.061,0.150,4.000,0.122,1800.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,41.694,33.600,0,0,1,2019-10-27,17,0.122
"(627, 113, '0')",0,,inf,0.000,99999,,[],PQULK,293,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-27,17,0.000
"(1353, 1352, '0')",0,,1800.000,0.082,40,441679040,[],LWRLK,3116,200.000,2,40,0.055,0.150,4.000,0.082,1800.000,441679040.000,36.195,27.962,24.233,0.245,37.904,1.378,0.057,0.000,0.000,0.010,0.000,0.057,0.000,41.694,33.600,0,0,1,2019-10-27,17,0.087
"(1358, 1352, '0')",0,,1800.000,0.266,40,441679043,[],LWRLK,3131,200.000,2,40,0.178,0.150,4.000,0.266,1800.000,441679043.000,29.515,24.855,16.932,0.308,34.175,3.384,0.200,0.782,0.000,0.029,0.001,0.200,0.000,41.694,33.600,0,1,5,2019-10-27,17,0.312
"(1353, 1351, '0')",0,,1800.000,0.091,40,441679041,[],LWRLK,3118,200.000,2,40,0.061,0.150,4.000,0.091,1800.000,441679041.000,33.243,24.855,16.932,0.263,34.797,1.644,0.097,0.782,0.000,0.015,0.000,0.097,0.000,41.694,33.600,0,0,1,2019-10-27,17,0.105
"(1354, 1351, '0')",0,,1800.000,0.246,40,441679040,[],LWRLK,3120,200.000,2,40,0.164,0.150,4.000,0.246,1800.000,441679040.000,36.195,27.962,24.233,0.245,37.904,1.378,0.057,0.000,0.000,0.010,0.000,0.057,0.000,41.694,33.600,0,1,3,2019-10-27,17,0.260
"(112, 1353, '0')",0,,1800.000,0.122,30,,[],LWRLK,283,180.000,1,30,0.061,0.150,4.000,0.122,1800.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,41.694,33.600,0,0,1,2019-10-27,17,0.122
"(113, 1353, '0')",0,,1800.000,0.122,30,,[],LWRLK,287,180.000,1,30,0.061,0.150,4.000,0.122,1800.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,41.694,33.600,0,0,1,2019-10-27,17,0.122
"(1351, 1353, '0')",0,,1800.000,0.091,40,441679040,[],LWRLK,3112,200.000,3,40,0.061,0.150,4.000,0.091,1800.000,441679040.000,36.195,27.962,24.233,0.245,37.904,1.378,0.057,0.000,0.000,0.010,0.000,0.057,0.000,41.694,33.600,0,0,1,2019-10-27,17,0.096
"(1352, 1353, '0')",0,,1800.000,0.082,40,441679041,[],LWRLK,3115,200.000,3,40,0.055,0.150,4.000,0.082,1800.000,441679041.000,33.243,24.855,16.932,0.263,34.797,1.644,0.097,0.782,0.000,0.015,0.000,0.097,0.000,41.694,33.600,0,0,1,2019-10-27,17,0.094
"(112, 1528, '0')",0,,inf,0.000,99999,,[],PQULK,290,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-27,17,0.000
"(118, 560, '0')",0,,1800.000,0.162,25,169890603,[],LWRLK,285,200.000,1,25,0.068,0.150,4.000,0.162,1800.000,169890603.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,24.821,46.000,0,0,1,2019-10-27,17,0.162
"(118, 110, '0')",0,,1800.000,0.170,50,1626623043,[],LWRLK,286,200.000,4,50,0.141,0.150,4.000,0.170,1800.000,1626623043.000,26.719,31.069,26.408,0.232,28.583,1.604,0.061,0.359,0.000,0.013,0.000,0.061,0.000,24.821,46.000,1,0,4,2019-10-27,17,0.297
"(118, 124, '0')",0,,1800.000,0.121,50,170674264,[],LWRLK,289,200.000,3,50,0.101,0.150,4.000,0.121,1800.000,170674264.000,15.845,31.690,32.001,0.497,18.641,3.148,0.098,0.621,0.000,0.100,0.010,0.098,0.000,24.821,46.000,0,0,2,2019-10-27,17,0.325
"(128, 124, '0')",0,,1800.000,0.147,50,170685485,[],LWRLK,314,200.000,3,50,0.123,0.150,4.000,0.147,1800.000,170685485.000,21.748,32.933,34.175,0.365,24.855,2.152,0.063,0.000,0.000,0.033,0.001,0.063,0.000,24.821,46.000,0,0,1,2019-10-27,17,0.296
"(113, 1527, '0')",0,,inf,0.000,99999,,[],PQULK,294,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-27,17,0.000
"(1538, 1713, '0')",0,,inf,0.000,99999,,[],DMDLK,291,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-27,17,0.000
"(1430, 114, '0')",0,,1800.000,0.122,30,,[],LWRLK,295,180.000,1,30,0.061,0.150,4.000,0.122,1800.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,24.432,39.300,0,0,1,2019-10-27,17,0.122
"(730, 114, '0')",0,,inf,0.000,99999,,[],PQULK,309,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-27,17,0.000
"(1430, 120, '0')",0,,1800.000,0.122,30,,[],LWRLK,307,180.000,1,30,0.061,0.150,4.000,0.122,1800.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,14.243,24.900,0,0,1,2019-10-27,17,0.122
"(731, 120, '0')",0,,inf,0.000,99999,,[],PQULK,313,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-27,17,0.000
"(1430, 1107, '0')",0,,1800.000,0.301,40,449873417,[],LWRLK,3278,200.000,2,40,0.200,0.150,4.000,0.301,1800.000,449873417.000,30.292,26.098,22.059,0.490,31.690,1.634,0.074,1.479,0.000,0.027,0.001,0.074,0.000,24.432,39.300,0,0,3,2019-10-27,17,0.379
"(1105, 1107, '0')",0,,1800.000,0.220,40,449873416,[],LWRLK,2555,200.000,2,40,0.147,0.150,4.000,0.220,1800.000,449873416.000,32.777,24.855,25.942,0.450,34.175,1.061,0.041,1.711,0.000,0.016,0.000,0.041,0.000,24.432,39.300,0,1,2,2019-10-27,17,0.258
"(1430, 1108, '0')",0,,1800.000,0.522,40,441663028,[],LWRLK,3280,200.000,2,40,0.348,0.150,4.000,0.522,1800.000,441663028.000,27.651,24.855,25.942,0.275,34.797,8.157,0.314,1.711,0.000,0.105,0.011,0.314,0.000,14.243,24.900,0,1,8,2019-10-27,17,0.600
"(1177, 1108, '0')",0,,1800.000,0.079,40,441663027,[],LWRLK,2716,200.000,2,40,0.053,0.150,4.000,0.079,1800.000,441663027.000,19.884,26.098,22.059,0.390,30.447,7.404,0.336,1.479,0.000,0.125,0.016,0.336,0.000,14.243,24.900,0,0,1,2019-10-27,17,0.104
"(1416, 116, '0')",0,,1800.000,0.122,30,170873365,[],LWRLK,296,180.000,1,30,0.061,0.150,4.000,0.122,1800.000,170873365.000,9.942,9.942,,0.350,9.942,0.000,,,0.000,0.000,0.000,,0.000,37.414,23.400,0,0,0,2019-10-27,17,0.368
"(674, 116, '0')",0,,inf,0.000,99999,,[],PQULK,300,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-27,17,0.000
"(1416, 117, '0')",0,,1800.000,0.014,65,1626736020,[],LWRLK,298,180.000,2,65,0.015,0.150,4.000,0.014,1800.000,1626736020.000,25.476,26.098,27.496,0.893,27.340,2.211,0.080,2.115,0.000,0.075,0.006,0.080,0.000,37.414,23.400,0,0,0,2019-10-27,17,0.033
"(661, 117, '0')",0,,inf,0.000,99999,,[],PQULK,304,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-27,17,0.000
"(1416, 1057, '0')",0,,1800.000,0.108,40,1626736020,[],LWRLK,3252,200.000,3,40,0.072,0.150,4.000,0.108,1800.000,1626736020.000,25.476,26.098,27.496,0.893,27.340,2.211,0.080,2.115,0.000,0.075,0.006,0.080,0.000,37.414,23.400,0,0,0,2019-10-27,17,0.159
"(1416, 1064, '0')",0,,1800.000,0.086,40,429471382,[],LWRLK,3254,200.000,4,40,0.058,0.150,4.000,0.086,1800.000,429471382.000,36.661,26.098,29.204,0.080,37.904,1.342,0.046,0.000,0.000,0.000,0.000,0.046,0.000,37.414,23.400,0,0,0,2019-10-27,17,0.091
"(1077, 1064, '0')",0,,1800.000,0.167,15,429471383,[],LWRLK,2484,200.000,1,15,0.042,0.150,4.000,0.167,1800.000,429471383.000,29.515,31.069,32.933,0.112,32.933,4.011,0.122,1.015,0.000,0.015,0.000,0.122,0.000,36.042,24.600,0,0,1,2019-10-27,17,0.076
"(116, 1416, '0')",0,,1800.000,0.122,30,,[],LWRLK,297,180.000,1,30,0.061,0.150,4.000,0.122,1800.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,37.414,23.400,0,0,0,2019-10-27,17,0.122
"(117, 1416, '0')",0,,1800.000,0.122,30,1626735979,[],LWRLK,299,180.000,1,30,0.061,0.150,4.000,0.122,1800.000,1626735979.000,9.942,9.942,,0.070,9.942,0.000,,,0.000,0.000,0.000,,0.000,37.414,23.400,0,0,0,2019-10-27,17,0.368
"(1058, 1416, '0')",0,,1800.000,0.074,40,1626724737,[],LWRLK,2438,200.000,4,40,0.050,0.150,4.000,0.074,1800.000,1626724737.000,34.020,26.098,29.204,0.660,38.525,3.672,0.126,0.000,0.000,0.068,0.005,0.126,0.000,37.414,23.400,0,0,0,2019-10-27,17,0.077
"(1077, 1416, '0')",0,,1800.000,0.102,40,429471383,[],LWRLK,2483,200.000,4,40,0.068,0.150,4.000,0.102,1800.000,429471383.000,29.515,31.069,32.933,0.112,32.933,4.011,0.122,1.015,0.000,0.015,0.000,0.122,0.000,37.414,23.400,0,0,0,2019-10-27,17,0.124
"(116, 1563, '0')",0,,inf,0.000,99999,,[],PQULK,301,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-27,17,0.000
"(117, 1562, '0')",0,,inf,0.000,99999,,[],PQULK,305,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-27,17,0.000
"(124, 128, '0')",0,,1800.000,0.147,50,170674264,[],LWRLK,303,200.000,6,50,0.123,0.150,4.000,0.147,1800.000,170674264.000,15.845,31.690,32.001,0.497,18.641,3.148,0.098,0.621,0.000,0.100,0.010,0.098,0.000,24.821,46.000,0,0,1,2019-10-27,17,0.395
"(159, 128, '0')",0,,1800.000,0.190,50,1626753339,[],LWRLK,391,200.000,6,50,0.158,0.150,4.000,0.190,1800.000,1626753339.000,29.981,32.933,34.175,0.978,34.175,3.843,0.112,0.000,0.000,0.120,0.014,0.112,0.000,56.987,30.500,0,0,1,2019-10-27,17,0.277
"(804, 128, '0')",0,,1800.000,0.156,45,441679119,[],LWRLK,1851,200.000,5,45,0.117,0.150,4.000,0.156,1800.000,441679119.000,16.156,27.962,29.670,0.412,18.020,1.829,0.062,1.281,0.000,0.050,0.002,0.062,0.000,56.987,30.500,0,1,0,2019-10-27,17,0.390
"(826, 128, '0')",0,,1800.000,0.194,45,441461257,[],LWRLK,1901,200.000,5,45,0.146,0.150,4.000,0.194,1800.000,441461257.000,13.826,26.098,26.719,0.455,15.534,1.553,0.058,0.000,0.000,0.049,0.002,0.058,0.000,56.987,30.500,0,0,0,2019-10-27,17,0.563
"(114, 1430, '0')",0,,1800.000,0.122,30,,[],LWRLK,306,180.000,1,30,0.061,0.150,4.000,0.122,1800.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,24.432,39.300,0,0,1,2019-10-27,17,0.122
"(120, 1430, '0')",0,,1800.000,0.122,30,,[],LWRLK,308,180.000,1,30,0.061,0.150,4.000,0.122,1800.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,14.243,24.900,0,0,1,2019-10-27,17,0.122
"(1107, 1430, '0')",0,,1800.000,0.301,40,449873416,[],LWRLK,2559,200.000,2,40,0.200,0.150,4.000,0.301,1800.000,449873416.000,32.777,24.855,25.942,0.450,34.175,1.061,0.041,1.711,0.000,0.016,0.000,0.041,0.000,24.432,39.300,0,0,3,2019-10-27,17,0.352
"(1108, 1430, '0')",0,,1800.000,0.522,40,441663027,[],LWRLK,2560,200.000,2,40,0.348,0.150,4.000,0.522,1800.000,441663027.000,19.884,26.098,22.059,0.390,30.447,7.404,0.336,1.479,0.000,0.125,0.016,0.336,0.000,14.243,24.900,0,1,8,2019-10-27,17,0.685
"(114, 1571, '0')",0,,inf,0.000,99999,,[],PQULK,311,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-27,17,0.000
"(120, 1572, '0')",0,,inf,0.000,99999,,[],PQULK,316,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-27,17,0.000
"(1537, 1712, '0')",0,,inf,0.000,99999,,[],DMDLK,310,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-27,17,0.000
"(128, 157, '0')",0,,1800.000,0.130,45,441679124,[],LWRLK,312,200.000,2,45,0.098,0.150,4.000,0.130,1800.000,441679124.000,16.466,26.098,26.719,0.230,21.127,3.148,0.118,0.000,0.000,0.043,0.002,0.118,0.000,56.987,30.500,0,1,0,2019-10-27,17,0.277
"(128, 1259, '0')",0,,1800.000,0.164,45,441679117,[],LWRLK,315,200.000,2,45,0.123,0.150,4.000,0.164,1800.000,441679117.000,20.816,27.962,29.670,0.210,24.855,5.751,0.194,1.281,0.000,0.073,0.005,0.194,0.000,56.987,30.500,0,0,1,2019-10-27,17,0.296
"(128, 159, '0')",0,,1800.000,0.190,50,1626685661,[],LWRLK,317,200.000,3,50,0.158,0.150,4.000,0.190,1800.000,1626685661.000,33.554,31.690,32.001,0.870,37.904,3.587,0.112,0.621,0.000,0.087,0.008,0.112,0.000,56.987,30.500,0,0,1,2019-10-27,17,0.250
"(823, 159, '0')",0,,1800.000,0.302,50,1626753339,[],LWRLK,1891,200.000,3,50,0.251,0.150,4.000,0.302,1800.000,1626753339.000,29.981,32.933,34.175,0.978,34.175,3.843,0.112,0.000,0.000,0.120,0.014,0.112,0.000,56.987,30.500,0,0,2,2019-10-27,17,0.441
"(416, 121, '0')",0,,1800.000,0.122,30,,[],LWRLK,318,180.000,1,30,0.061,0.150,4.000,0.122,1800.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,50.641,41.800,0,0,0,2019-10-27,17,0.122
"(1090, 121, '0')",0,,inf,0.000,99999,,[],PQULK,330,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-27,17,0.000
"(416, 122, '0')",0,,1800.000,0.009,65,,[],LWRLK,326,180.000,2,65,0.010,0.150,4.000,0.009,1800.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,50.641,41.800,0,0,0,2019-10-27,17,0.009
"(1087, 122, '0')",0,,inf,0.000,99999,,[],PQULK,335,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-27,17,0.000
"(416, 1465, '0')",0,,1800.000,0.100,25,,[],LWRLK,997,200.000,1,25,0.042,0.150,4.000,0.100,1800.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,50.641,41.800,0,0,0,2019-10-27,17,0.100
"(1469, 1465, '0')",0,,1800.000,0.096,25,,[],LWRLK,3353,200.000,1,25,0.040,0.150,4.000,0.096,1800.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,50.641,41.800,0,0,0,2019-10-27,17,0.096
"(416, 1466, '0')",0,,1800.000,0.160,25,,[],LWRLK,999,200.000,1,25,0.067,0.150,4.000,0.160,1800.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,50.641,41.800,0,0,0,2019-10-27,17,0.160
"(1468, 1466, '0')",0,,1800.000,0.068,20,,[],LWRLK,3350,200.000,1,20,0.023,0.150,4.000,0.068,1800.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,50.641,41.800,0,0,0,2019-10-27,17,0.068
"(129, 814, '0')",0,,1800.000,0.190,50,449891947,[],LWRLK,319,200.000,3,50,0.158,0.150,4.000,0.190,1800.000,449891947.000,35.263,32.933,26.408,0.847,38.525,3.565,0.135,0.359,0.000,0.088,0.008,0.135,0.000,24.821,46.000,1,0,2,2019-10-27,17,0.247
"(813, 814, '0')",0,,1800.000,0.266,50,449891934,[],LWRLK,1872,200.000,3,50,0.222,0.150,4.000,0.266,1800.000,449891934.000,29.049,34.797,32.933,1.042,33.554,4.742,0.144,0.000,0.000,0.194,0.037,0.144,0.000,34.923,66.000,0,0,1,2019-10-27,17,0.396
"(129, 1233, '0')",0,,1800.000,0.140,45,449891945,[],LWRLK,320,200.000,3,45,0.105,0.150,4.000,0.140,1800.000,449891945.000,25.942,27.962,19.884,1.125,27.962,2.233,0.112,0.000,0.000,0.105,0.011,0.112,0.000,24.821,46.000,1,1,1,2019-10-27,17,0.225
"(129, 817, '0')",0,,1800.000,0.096,50,171130911,[],LWRLK,322,200.000,3,50,0.080,0.150,4.000,0.096,1800.000,171130911.000,17.864,14.292,8.544,0.573,18.020,0.311,0.036,0.311,0.000,0.005,0.000,0.036,0.000,24.821,46.000,1,0,2,2019-10-27,17,0.267
"(158, 817, '0')",0,,1800.000,0.096,50,170692961,[],LWRLK,389,200.000,5,50,0.080,0.150,4.000,0.096,1800.000,170692961.000,16.311,32.933,26.408,0.820,21.127,4.981,0.189,0.359,0.000,0.305,0.093,0.189,0.000,24.821,46.000,0,0,0,2019-10-27,17,0.228
"(129, 800, '0')",0,,1800.000,0.146,45,171107028,[],LWRLK,323,200.000,3,45,0.109,0.150,4.000,0.146,1800.000,171107028.000,8.233,13.049,8.699,0.555,9.321,1.281,0.147,0.000,0.000,0.097,0.009,0.147,0.000,24.821,46.000,1,0,1,2019-10-27,17,0.704
"(121, 416, '0')",0,,1800.000,0.122,30,,[],LWRLK,321,180.000,1,30,0.061,0.150,4.000,0.122,1800.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,50.641,41.800,0,0,0,2019-10-27,17,0.122
"(122, 416, '0')",0,,1800.000,0.122,30,,[],LWRLK,327,180.000,1,30,0.061,0.150,4.000,0.122,1800.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,50.641,41.800,0,0,0,2019-10-27,17,0.122
"(1465, 416, '0')",0,,1800.000,0.100,25,,[],LWRLK,3345,200.000,2,25,0.042,0.150,4.000,0.100,1800.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,50.641,41.800,0,0,0,2019-10-27,17,0.100
"(1466, 416, '0')",0,,1800.000,0.160,25,,[],LWRLK,3346,200.000,2,25,0.067,0.150,4.000,0.160,1800.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,50.641,41.800,0,0,0,2019-10-27,17,0.160
"(121, 1596, '0')",0,,inf,0.000,99999,,[],PQULK,333,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-27,17,0.000
"(130, 529, '0')",0,,1800.000,0.061,35,1626668854,[],LWRLK,324,200.000,1,35,0.035,0.150,4.000,0.061,1800.000,1626668854.000,20.661,24.855,14.292,0.318,21.748,1.468,0.103,0.000,0.000,0.024,0.001,0.103,0.000,30.907,26.700,0,0,0,2019-10-27,17,0.098
"(130, 18, '0')",0,,1800.000,0.062,40,429471495,[],LWRLK,325,200.000,3,40,0.041,0.150,4.000,0.062,1800.000,429471495.000,16.466,31.069,26.719,0.180,18.641,2.182,0.082,0.000,0.000,0.024,0.001,0.082,0.000,30.907,26.700,0,0,1,2019-10-27,17,0.134
"(524, 18, '0')",0,,1800.000,0.276,35,1626647450,[],LWRLK,1257,200.000,2,35,0.161,0.150,4.000,0.276,1800.000,1626647450.000,28.117,34.797,28.583,0.338,31.069,2.115,0.074,0.717,0.000,0.030,0.001,0.074,0.000,30.907,26.700,0,0,1,2019-10-27,17,0.311
"(1303, 18, '0')",0,,1800.000,0.068,40,1626648707,[],LWRLK,3001,200.000,3,40,0.045,0.150,4.000,0.068,1800.000,1626648707.000,18.486,26.098,15.845,0.338,20.505,1.855,0.117,0.621,0.000,0.035,0.001,0.117,0.000,45.536,33.100,0,0,1,2019-10-27,17,0.132
"(122, 1595, '0')",0,,inf,0.000,99999,,[],PQULK,336,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2019-10-27,17,0.000
