link_key,observed,counts,capacity [veh],tt_ff [min],speed_ff[mi/hr],inrix_id,pems_ids,link_type,id,rhoj,lane,ff_speed,length,alpha,beta,tf,k,inrix_id,speed_avg,speed_ref_avg,speed_hist_avg,tt_avg,speed_max,speed_sd,speed_cv,speed_hist_sd,speed_ref_sd,tt_sd,tt_var,tt_cv,road_closures,median_inc,median_age,incidents,bus_stops,intersections,date,hour,tf_inrix
"(1485, 1660, '0')",0,,inf,0.000,99999,,[],DMDLK,490,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2020-10-20,16,0.000
"(206, 56, '0')",0,,1800.000,0.167,45,429471905,[],LWRLK,491,200.000,3,45,0.126,0.150,4.000,0.167,1800.000,429471905.000,21.127,27.962,26.564,0.250,23.612,2.636,0.099,0.311,0.000,0.029,0.001,0.099,0.000,93.828,31.100,1,0,3,2020-10-20,16,0.319
"(206, 66, '0')",0,,1800.000,0.184,40,449891959,[],LWRLK,492,200.000,2,40,0.123,0.150,4.000,0.184,1800.000,449891959.000,23.146,31.069,26.719,0.797,25.476,2.346,0.088,0.879,0.000,0.084,0.007,0.088,0.000,39.191,28.700,1,0,1,2020-10-20,16,0.289
"(818, 66, '0')",0,,1800.000,0.520,45,449872520,[],LWRLK,1882,200.000,2,45,0.390,0.150,4.000,0.520,1800.000,449872520.000,22.525,26.098,20.195,0.823,26.098,2.975,0.147,0.621,0.000,0.110,0.012,0.147,0.000,39.191,28.700,0,0,3,2020-10-20,16,0.896
"(206, 1216, '0')",0,,1800.000,0.135,45,1626721540,[],LWRLK,493,200.000,3,45,0.102,0.150,4.000,0.135,1800.000,1626721540.000,17.709,27.962,19.884,1.323,19.263,2.061,0.104,0.879,0.000,0.149,0.022,0.104,0.000,39.191,28.700,1,2,1,2020-10-20,16,0.316
"(206, 744, '0')",0,,1800.000,0.180,45,449891962,[],LWRLK,495,200.000,2,45,0.135,0.150,4.000,0.180,1800.000,449891962.000,20.039,27.962,20.816,0.545,24.233,2.796,0.134,0.621,0.000,0.064,0.004,0.134,0.000,93.828,31.100,1,0,1,2020-10-20,16,0.334
"(743, 744, '0')",0,,1800.000,0.224,45,449897465,[],LWRLK,1709,200.000,2,45,0.168,0.150,4.000,0.224,1800.000,449897465.000,25.787,27.962,21.593,0.420,26.719,0.621,0.029,0.311,0.000,0.014,0.000,0.029,0.000,93.828,31.100,0,0,2,2020-10-20,16,0.378
"(1484, 1659, '0')",0,,inf,0.000,99999,,[],DMDLK,494,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2020-10-20,16,0.000
"(207, 1, '0')",0,,1800.000,0.291,50,1626662589,[],LWRLK,496,200.000,2,50,0.242,0.150,4.000,0.291,1800.000,1626662589.000,63.380,60.273,60.273,0.170,65.244,1.604,0.027,0.000,0.000,0.000,0.000,0.027,0.000,14.243,24.900,1,0,2,2020-10-20,16,0.223
"(1401, 1658, '0')",0,,inf,0.000,99999,,[],DMDLK,497,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2020-10-20,16,0.000
"(1400, 1657, '0')",0,,inf,0.000,99999,,[],DMDLK,498,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2020-10-20,16,0.000
"(1399, 1656, '0')",0,,inf,0.000,99999,,[],DMDLK,499,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2020-10-20,16,0.000
"(1396, 1655, '0')",0,,inf,0.000,99999,,[],DMDLK,500,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2020-10-20,16,0.000
"(1394, 1654, '0')",0,,inf,0.000,99999,,[],DMDLK,501,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2020-10-20,16,0.000
"(209, 33, '0')",0,,1800.000,0.151,40,449892031,[],LWRLK,502,200.000,2,40,0.100,0.150,4.000,0.151,1800.000,449892031.000,22.991,24.855,19.263,0.333,24.233,0.879,0.046,0.879,0.000,0.013,0.000,0.046,0.000,30.907,26.700,1,0,1,2020-10-20,16,0.249
"(840, 33, '0')",0,,1800.000,0.167,40,449891942,[],LWRLK,1934,200.000,2,40,0.111,0.150,4.000,0.167,1800.000,449891942.000,18.796,19.884,14.602,0.415,20.505,3.018,0.207,1.293,0.000,0.077,0.006,0.207,0.000,30.907,26.700,1,0,0,2020-10-20,16,0.325
"(209, 672, '0')",0,,1800.000,0.034,35,1626744834,[],LWRLK,503,200.000,3,35,0.020,0.150,4.000,0.034,1800.000,1626744834.000,46.603,49.088,48.312,0.228,50.952,3.327,0.069,1.785,0.000,0.021,0.000,0.069,0.000,30.907,26.700,1,0,0,2020-10-20,16,0.023
"(209, 166, '0')",0,,1800.000,0.081,40,1626667843,[],LWRLK,504,200.000,2,40,0.054,0.150,4.000,0.081,1800.000,1626667843.000,18.796,19.884,14.602,0.300,20.505,3.018,0.207,1.293,0.000,0.054,0.003,0.207,0.000,30.907,26.700,3,0,2,2020-10-20,16,0.158
"(1393, 1653, '0')",0,,inf,0.000,99999,,[],DMDLK,505,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2020-10-20,16,0.000
"(1392, 1652, '0')",0,,inf,0.000,99999,,[],DMDLK,506,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2020-10-20,16,0.000
"(210, 1037, '0')",0,,1800.000,0.358,40,,[],LWRLK,507,200.000,3,40,0.238,0.150,4.000,0.358,1800.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,24.619,31.600,0,0,0,2020-10-20,16,0.358
"(210, 1056, '0')",0,,1800.000,0.164,40,449891860,[],LWRLK,509,200.000,2,40,0.109,0.150,4.000,0.164,1800.000,449891860.000,20.039,21.748,17.709,0.733,21.127,0.782,0.044,1.190,0.000,0.029,0.001,0.044,0.000,37.414,23.400,0,0,0,2020-10-20,16,0.311
"(1055, 1056, '0')",0,,1800.000,0.600,40,1626698147,[],LWRLK,2432,200.000,2,40,0.400,0.150,4.000,0.600,1800.000,1626698147.000,23.146,24.233,18.952,1.210,26.719,2.842,0.150,0.621,0.000,0.146,0.021,0.150,0.000,28.261,35.400,0,1,4,2020-10-20,16,0.899
"(210, 1060, '0')",0,,1800.000,0.412,40,,[],LWRLK,510,200.000,3,40,0.275,0.150,4.000,0.412,1800.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,37.414,23.400,0,0,0,2020-10-20,16,0.412
"(210, 1030, '0')",0,,1800.000,0.156,40,449891857,[],LWRLK,512,200.000,2,40,0.104,0.150,4.000,0.156,1800.000,449891857.000,23.146,24.233,18.952,0.645,26.719,2.842,0.150,0.621,0.000,0.075,0.006,0.150,0.000,37.414,23.400,0,0,1,2020-10-20,16,0.234
"(1031, 1030, '0')",0,,1800.000,0.369,40,449891860,[],LWRLK,2383,200.000,2,40,0.246,0.150,4.000,0.369,1800.000,449891860.000,20.039,21.748,17.709,0.733,21.127,0.782,0.044,1.190,0.000,0.029,0.001,0.044,0.000,37.414,23.400,0,0,1,2020-10-20,16,0.698
"(1386, 1651, '0')",0,,inf,0.000,99999,,[],DMDLK,508,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2020-10-20,16,0.000
"(1385, 1650, '0')",0,,inf,0.000,99999,,[],DMDLK,511,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2020-10-20,16,0.000
"(1383, 1649, '0')",0,,inf,0.000,99999,,[],DMDLK,513,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2020-10-20,16,0.000
"(211, 135, '0')",0,,1800.000,0.213,25,,[],LWRLK,514,200.000,1,25,0.089,0.150,4.000,0.213,1800.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,24.432,39.300,0,0,0,2020-10-20,16,0.213
"(212, 266, '0')",1,1586.000,2400.000,0.589,65,1626728860,"[601256, 602256]",LWRLK,515,200.000,3,65,0.638,0.150,4.000,0.589,2400.000,1626728860.000,62.758,60.894,60.428,0.490,64.623,1.604,0.027,0.311,0.000,0.012,0.000,0.027,0.000,24.432,39.300,12,0,7,2020-10-20,16,0.592
"(1376, 1648, '0')",0,,inf,0.000,99999,,[],DMDLK,516,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2020-10-20,16,0.000
"(1375, 1647, '0')",0,,inf,0.000,99999,,[],DMDLK,519,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2020-10-20,16,0.000
"(214, 151, '0')",1,2917.000,2400.000,0.361,65,1626686767,[602540],LWRLK,520,200.000,3,65,0.391,0.150,4.000,0.361,2400.000,1626686767.000,66.331,65.244,64.001,0.532,67.729,1.281,0.020,0.000,0.000,0.013,0.000,0.020,0.000,36.974,29.000,0,0,1,2020-10-20,16,0.346
"(1361, 1646, '0')",0,,inf,0.000,99999,,[],DMDLK,521,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2020-10-20,16,0.000
"(215, 239, '0')",1,2671.000,2400.000,0.237,65,1626630671,[601206],LWRLK,522,200.000,3,65,0.257,0.150,4.000,0.237,2400.000,1626630671.000,66.797,65.865,62.758,0.180,67.108,0.621,0.010,0.000,0.000,0.000,0.000,0.010,0.000,30.907,26.700,23,0,3,2020-10-20,16,0.230
"(537, 239, '0')",0,,1800.000,0.068,60,1626630671,[],LWRLK,1284,200.000,1,60,0.068,0.150,4.000,0.068,1800.000,1626630671.000,66.797,65.865,62.758,0.180,67.108,0.621,0.010,0.000,0.000,0.000,0.000,0.010,0.000,45.536,33.100,20,0,1,2020-10-20,16,0.060
"(216, 677, '0')",0,,2400.000,0.321,65,1626647379,[],LWRLK,523,200.000,3,65,0.348,0.150,4.000,0.321,2400.000,1626647379.000,40.078,41.010,32.622,0.383,49.088,8.736,0.268,1.190,0.000,0.089,0.008,0.268,0.000,24.821,46.000,6,0,1,2020-10-20,16,0.425
"(238, 677, '0')",0,,1800.000,0.190,60,1626766899,[],LWRLK,584,200.000,1,60,0.190,0.150,4.000,0.190,1800.000,1626766899.000,65.555,65.244,65.399,0.662,66.487,1.479,0.023,0.311,0.000,0.015,0.000,0.023,0.000,24.821,46.000,0,0,0,2020-10-20,16,0.171
"(1349, 1645, '0')",0,,inf,0.000,99999,,[],DMDLK,524,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2020-10-20,16,0.000
"(217, 528, '0')",1,3230.000,2400.000,0.425,65,1626737570,[602538],LWRLK,525,200.000,3,65,0.460,0.150,4.000,0.425,2400.000,1626737570.000,67.108,65.865,64.001,0.470,67.729,0.507,0.008,0.000,0.000,0.000,0.000,0.008,0.000,30.907,26.700,1,0,1,2020-10-20,16,0.408
"(1348, 1644, '0')",0,,inf,0.000,99999,,[],DMDLK,526,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2020-10-20,16,0.000
"(218, 1264, '0')",0,,1800.000,0.267,45,449891943,[],LWRLK,527,200.000,3,45,0.200,0.150,4.000,0.267,1800.000,449891943.000,21.127,26.098,18.175,1.397,22.369,0.879,0.048,1.281,0.000,0.047,0.002,0.048,0.000,36.974,29.000,0,0,0,2020-10-20,16,0.537
"(218, 74, '0')",0,,1800.000,0.171,40,441671170,[],LWRLK,529,200.000,2,40,0.114,0.150,4.000,0.171,1800.000,441671170.000,22.991,24.855,19.263,0.318,24.233,0.879,0.046,0.879,0.000,0.013,0.000,0.046,0.000,54.944,33.800,0,0,1,2020-10-20,16,0.283
"(845, 74, '0')",0,,1800.000,0.435,40,449891925,[],LWRLK,1951,200.000,2,40,0.290,0.150,4.000,0.435,1800.000,449891925.000,28.272,32.933,32.933,0.788,31.690,2.511,0.076,1.015,0.000,0.065,0.004,0.076,0.000,54.944,33.800,0,0,3,2020-10-20,16,0.549
"(218, 844, '0')",0,,1800.000,0.453,40,449891937,[],LWRLK,530,200.000,3,40,0.302,0.150,4.000,0.453,1800.000,449891937.000,21.903,29.204,19.884,0.675,24.855,2.505,0.126,0.000,0.000,0.086,0.007,0.126,0.000,30.907,26.700,0,1,0,2020-10-20,16,0.729
"(218, 839, '0')",0,,1800.000,0.191,40,449891941,[],LWRLK,532,200.000,2,40,0.127,0.150,4.000,0.191,1800.000,449891941.000,18.796,19.884,14.602,0.343,20.505,3.018,0.207,1.293,0.000,0.059,0.003,0.207,0.000,30.907,26.700,0,0,1,2020-10-20,16,0.372
"(840, 839, '0')",0,,1800.000,0.073,40,449892032,[],LWRLK,1932,200.000,2,40,0.048,0.150,4.000,0.073,1800.000,449892032.000,22.991,24.855,19.263,0.275,24.233,0.879,0.046,0.879,0.000,0.006,0.000,0.046,0.000,30.907,26.700,1,0,1,2020-10-20,16,0.120
"(1347, 1643, '0')",0,,inf,0.000,99999,,[],DMDLK,528,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2020-10-20,16,0.000
"(1346, 1642, '0')",0,,inf,0.000,99999,,[],DMDLK,531,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2020-10-20,16,0.000
"(1344, 1641, '0')",0,,inf,0.000,99999,,[],DMDLK,533,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2020-10-20,16,0.000
"(219, 47, '0')",0,,2400.000,0.100,65,1626615805,[],LWRLK,534,200.000,3,65,0.108,0.150,4.000,0.100,2400.000,1626615805.000,62.758,65.244,62.603,0.792,66.487,2.537,0.041,0.311,0.000,0.030,0.001,0.041,0.000,39.191,28.700,0,0,0,2020-10-20,16,0.097
"(1331, 1640, '0')",0,,inf,0.000,99999,,[],DMDLK,536,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2020-10-20,16,0.000
"(221, 1306, '0')",0,,1800.000,0.096,40,449892027,[],LWRLK,537,200.000,3,40,0.064,0.150,4.000,0.096,1800.000,449892027.000,27.806,29.826,21.127,0.545,29.204,1.281,0.061,0.000,0.000,0.026,0.001,0.061,0.000,30.907,26.700,1,1,1,2020-10-20,16,0.131
"(616, 1306, '0')",0,,inf,0.000,99999,,[],PQULK,4381,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2020-10-20,16,0.000
"(221, 905, '0')",0,,1800.000,0.426,40,441679084,[],LWRLK,539,200.000,2,40,0.284,0.150,4.000,0.426,1800.000,441679084.000,27.806,24.855,23.612,0.247,29.826,2.505,0.106,1.683,0.000,0.024,0.001,0.106,0.000,64.773,40.400,1,1,2,2020-10-20,16,0.571
"(221, 16, '0')",0,,1800.000,0.188,40,449892015,[],LWRLK,541,200.000,3,40,0.125,0.150,4.000,0.188,1800.000,449892015.000,26.719,25.476,22.991,0.583,34.797,6.109,0.266,0.000,0.000,0.128,0.016,0.266,0.000,64.773,40.400,1,1,1,2020-10-20,16,0.216
"(895, 16, '0')",0,,1800.000,0.596,40,449892027,[],LWRLK,2056,200.000,3,40,0.397,0.150,4.000,0.596,1800.000,449892027.000,27.806,29.826,21.127,0.545,29.204,1.281,0.061,0.000,0.000,0.026,0.001,0.061,0.000,64.773,40.400,0,2,2,2020-10-20,16,0.817
"(221, 1350, '0')",0,,1800.000,0.243,40,441679087,[],LWRLK,542,200.000,2,40,0.162,0.150,4.000,0.243,1800.000,441679087.000,21.593,26.098,21.593,0.155,27.340,4.039,0.187,0.311,0.000,0.026,0.001,0.187,0.000,64.773,40.400,1,0,2,2020-10-20,16,0.356
"(1330, 1639, '0')",0,,inf,0.000,99999,,[],DMDLK,538,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2020-10-20,16,0.000
"(1329, 1638, '0')",0,,inf,0.000,99999,,[],DMDLK,540,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2020-10-20,16,0.000
"(1323, 1637, '0')",0,,inf,0.000,99999,,[],DMDLK,544,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2020-10-20,16,0.000
"(1322, 1636, '0')",0,,inf,0.000,99999,,[],DMDLK,545,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2020-10-20,16,0.000
"(223, 934, '0')",0,,1800.000,0.445,40,449891875,[],LWRLK,547,200.000,3,40,0.297,0.150,4.000,0.445,1800.000,449891875.000,22.991,27.962,21.127,0.662,24.855,1.965,0.093,0.000,0.000,0.065,0.004,0.093,0.000,44.531,29.100,2,1,1,2020-10-20,16,0.716
"(223, 901, '0')",0,,1800.000,0.167,40,1626690284,[],LWRLK,549,200.000,2,40,0.111,0.150,4.000,0.167,1800.000,1626690284.000,20.195,22.991,18.020,0.750,21.127,0.802,0.045,1.015,0.000,0.029,0.001,0.045,0.000,44.531,29.100,2,1,1,2020-10-20,16,0.315
"(1363, 901, '0')",0,,1800.000,0.071,40,1626624727,[],LWRLK,3140,200.000,3,40,0.047,0.150,4.000,0.071,1800.000,1626624727.000,20.350,24.855,20.039,0.733,21.127,0.782,0.039,0.782,0.000,0.029,0.001,0.039,0.000,37.414,17.500,0,0,0,2020-10-20,16,0.134
"(629, 901, '0')",0,,inf,0.000,99999,,[],PQULK,3144,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2020-10-20,16,0.000
"(223, 1335, '0')",0,,1800.000,0.196,40,449891880,[],LWRLK,550,200.000,3,40,0.131,0.150,4.000,0.196,1800.000,449891880.000,23.612,29.826,24.233,1.255,24.855,1.134,0.047,0.879,0.000,0.055,0.003,0.047,0.000,66.344,36.700,2,1,1,2020-10-20,16,0.316
"(1321, 1635, '0')",0,,inf,0.000,99999,,[],DMDLK,548,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2020-10-20,16,0.000
"(224, 941, '0')",0,,1800.000,1.041,40,449891983,[],LWRLK,552,200.000,2,40,0.694,0.150,4.000,1.041,1800.000,449891983.000,29.515,31.069,25.166,0.447,32.933,2.352,0.093,0.621,0.000,0.033,0.001,0.093,0.000,41.563,30.700,0,4,4,2020-10-20,16,1.264
"(271, 941, '0')",0,,inf,0.000,99999,,[],PQULK,1190,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2020-10-20,16,0.000
"(225, 1364, '0')",0,,1800.000,0.104,40,1626624727,[],LWRLK,553,200.000,2,40,0.069,0.150,4.000,0.104,1800.000,1626624727.000,20.350,24.855,20.039,0.733,21.127,0.782,0.039,0.782,0.000,0.029,0.001,0.039,0.000,15.738,46.800,0,0,0,2020-10-20,16,0.197
"(1360, 1364, '0')",0,,1800.000,0.104,40,1626690284,[],LWRLK,3137,200.000,2,40,0.069,0.150,4.000,0.104,1800.000,1626690284.000,20.195,22.991,18.020,0.750,21.127,0.802,0.045,1.015,0.000,0.029,0.001,0.045,0.000,15.738,46.800,0,0,1,2020-10-20,16,0.197
"(141, 816, '0')",0,,inf,0.000,99999,,[],PQULK,555,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2020-10-20,16,0.000
"(815, 816, '0')",0,,1800.000,0.151,50,449891947,[],LWRLK,1875,200.000,3,50,0.126,0.150,4.000,0.151,1800.000,449891947.000,31.224,32.933,27.030,0.948,34.797,3.143,0.116,0.621,0.000,0.095,0.009,0.116,0.000,34.923,66.000,0,0,1,2020-10-20,16,0.217
"(227, 705, '0')",0,,1800.000,0.133,35,170301898,[],LWRLK,556,200.000,2,35,0.078,0.150,4.000,0.133,1800.000,170301898.000,17.088,21.748,14.292,0.305,18.020,0.802,0.056,0.000,0.000,0.019,0.000,0.056,0.000,66.653,34.400,2,1,3,2020-10-20,16,0.259
"(305, 705, '0')",0,,inf,0.000,99999,,[],PQULK,1615,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2020-10-20,16,0.000
"(227, 709, '0')",0,,1800.000,0.147,45,441679175,[],LWRLK,557,200.000,3,45,0.110,0.150,4.000,0.147,1800.000,441679175.000,27.651,37.282,28.583,0.338,29.204,1.564,0.055,0.717,0.000,0.022,0.000,0.055,0.000,66.653,34.400,2,1,3,2020-10-20,16,0.227
"(227, 704, '0')",0,,1800.000,0.091,45,441458238,[],LWRLK,559,200.000,2,45,0.068,0.150,4.000,0.091,1800.000,441458238.000,26.564,31.069,24.855,0.417,27.962,1.061,0.043,0.000,0.000,0.013,0.000,0.043,0.000,66.653,34.400,4,1,3,2020-10-20,16,0.146
"(738, 704, '0')",0,,1800.000,0.105,45,441459740,[],LWRLK,1697,200.000,4,45,0.079,0.150,4.000,0.105,1800.000,441459740.000,17.088,21.748,14.292,0.525,18.020,0.802,0.056,0.000,0.000,0.021,0.000,0.056,0.000,66.653,34.400,0,0,0,2020-10-20,16,0.262
"(227, 711, '0')",0,,1800.000,0.209,45,441679177,[],LWRLK,561,200.000,3,45,0.156,0.150,4.000,0.209,1800.000,441679177.000,26.564,31.069,24.855,0.528,27.962,1.061,0.043,0.000,0.000,0.021,0.000,0.043,0.000,66.653,34.400,2,1,3,2020-10-20,16,0.336
"(1285, 1634, '0')",0,,inf,0.000,99999,,[],DMDLK,558,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2020-10-20,16,0.000
"(1280, 1633, '0')",0,,inf,0.000,99999,,[],DMDLK,560,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2020-10-20,16,0.000
"(1244, 1632, '0')",0,,inf,0.000,99999,,[],DMDLK,562,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2020-10-20,16,0.000
"(1243, 1631, '0')",0,,inf,0.000,99999,,[],DMDLK,563,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2020-10-20,16,0.000
"(228, 192, '0')",1,1878.000,2400.000,0.110,65,1626658657,[602350],LWRLK,564,200.000,2,65,0.119,0.150,4.000,0.110,2400.000,1626658657.000,67.419,65.244,60.894,0.340,70.215,2.980,0.049,0.000,0.000,0.020,0.000,0.049,0.000,37.414,16.600,0,0,0,2020-10-20,16,0.102
"(1239, 1630, '0')",0,,inf,0.000,99999,,[],DMDLK,565,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2020-10-20,16,0.000
"(1230, 1629, '0')",0,,inf,0.000,99999,,[],DMDLK,566,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2020-10-20,16,0.000
"(1223, 1628, '0')",0,,inf,0.000,99999,,[],DMDLK,567,99999.000,1,99999,0.000,0.150,4.000,0.000,4990000128.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,2020-10-20,16,0.000
